['/home/shijiaying/caffe/mjzfile/datatest/val/trilobite/image_0009.jpg', 0]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0562.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0400.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0149.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0769.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0225.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0692.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0108.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0486.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0625.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0557.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0339.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0027.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0214.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0570.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0572.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0423.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0564.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0530.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0508.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0177.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0397.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0296.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0358.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0356.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0291.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0607.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0260.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0320.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0646.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0450.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0041.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0739.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0364.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0533.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0608.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0464.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0766.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0430.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0211.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0706.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0246.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0264.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0370.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0377.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0081.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0194.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0776.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0071.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0488.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0626.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0712.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0662.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0489.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0617.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0233.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0306.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0461.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0032.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0699.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0420.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0596.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0015.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0299.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0702.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0733.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0192.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0077.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0644.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0435.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0615.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0257.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0407.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0737.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0028.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0076.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0129.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0288.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0635.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0198.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0048.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0346.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0231.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0781.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0290.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0413.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0463.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0670.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0165.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0694.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0788.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0191.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0359.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0701.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0656.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0760.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0588.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0633.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0727.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0360.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0604.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0772.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0574.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0060.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0495.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0105.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0104.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0147.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0110.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0734.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0597.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0328.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0252.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0145.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0100.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0576.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0711.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0058.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0181.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0558.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0595.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0250.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0283.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0284.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0021.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0641.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0317.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0219.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0690.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0044.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0750.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0688.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0448.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0305.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0278.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0163.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0119.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0352.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0483.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0164.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0740.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0344.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0526.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0568.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0565.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0239.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0001.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0267.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0689.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0092.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0434.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0227.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0759.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0671.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0536.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0592.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0332.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0273.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0221.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0095.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0230.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0777.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0756.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0454.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0072.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0205.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0586.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0171.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0485.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0152.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0590.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0183.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0362.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0099.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0040.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0084.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0467.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0241.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0753.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0322.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0603.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0628.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0324.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0479.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0006.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0631.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0223.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0390.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0500.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0523.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0484.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0329.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0371.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0746.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0778.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0513.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0074.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0018.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0023.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0045.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0022.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0026.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0039.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0036.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0073.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0068.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0083.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0012.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0056.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0010.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0029.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0070.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0067.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0063.jpg', 22]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0080.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0064.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0019.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0082.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0035.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0004.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0051.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0057.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0037.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0020.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0053.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0003.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0024.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0079.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0075.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0062.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0005.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0017.jpg', 54]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0014.jpg', 71]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0034.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0030.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0016.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0081.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0071.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0015.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0028.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0076.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0048.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0052.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0044.jpg', 66]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0001.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0038.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0040.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0084.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/scorpion/image_0006.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0002.jpg', 86]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0018.jpg', 86]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0045.jpg', 21]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0022.jpg', 37]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0031.jpg', 21]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0012.jpg', 86]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0029.jpg', 86]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0035.jpg', 86]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0024.jpg', 96]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0049.jpg', 21]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0005.jpg', 86]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0008.jpg', 35]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0014.jpg', 3]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0034.jpg', 86]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0030.jpg', 86]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0041.jpg', 21]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0032.jpg', 85]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0048.jpg', 86]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0001.jpg', 86]
['/home/shijiaying/caffe/mjzfile/datatest/val/crocodile_head/image_0038.jpg', 90]
['/home/shijiaying/caffe/mjzfile/datatest/val/anchor/image_0011.jpg', 87]
['/home/shijiaying/caffe/mjzfile/datatest/val/anchor/image_0013.jpg', 74]
['/home/shijiaying/caffe/mjzfile/datatest/val/anchor/image_0003.jpg', 87]
['/home/shijiaying/caffe/mjzfile/datatest/val/anchor/image_0007.jpg', 87]
['/home/shijiaying/caffe/mjzfile/datatest/val/anchor/image_0017.jpg', 87]
['/home/shijiaying/caffe/mjzfile/datatest/val/anchor/image_0014.jpg', 87]
['/home/shijiaying/caffe/mjzfile/datatest/val/anchor/image_0030.jpg', 87]
